Start Time,Duration,Speaker,Character Count,Word Count
01:52:53.130,0s,David Mantica--Co-host!!!,10,3
01:52:53.730,1s,Lara Hill,7,1
01:52:55.040,0s,George Churchwell,6,1
01:52:55.430,1s,Lara Hill,9,2
01:52:56.440,10s,George Churchwell,145,32
01:53:06.960,9s,George Churchwell,122,24
01:53:15.320,16s,George Churchwell,256,51
01:53:31.780,9s,George Churchwell,120,26
01:53:40.910,9s,George Churchwell,136,26
01:53:49.960,2s,George Churchwell,14,2
01:53:51.450,5s,George Churchwell,70,17
01:53:56.520,4s,George Churchwell,46,9
01:54:00.840,9s,George Churchwell,102,20
01:54:09.440,2s,George Churchwell,17,3
01:54:11.350,6s,George Churchwell,98,21
01:54:17.630,14s,George Churchwell,215,42
01:54:31.930,20s,George Churchwell,333,66
01:54:52.760,16s,George Churchwell,268,52
01:55:08.340,4s,George Churchwell,71,14
01:55:12.780,7s,George Churchwell,94,17
01:55:20.270,8s,George Churchwell,124,23
01:55:28.420,2s,George Churchwell,20,5
01:55:30.400,3s,George Churchwell,19,4
01:55:33.770,9s,George Churchwell,113,22
01:55:42.580,11s,George Churchwell,148,27
01:55:53.740,29s,George Churchwell,394,75
01:56:23.570,1s,George Churchwell,3,1
01:56:24.730,9s,George Churchwell,111,21
01:56:33.230,4s,George Churchwell,49,9
01:56:37.520,5s,George Churchwell,73,15
01:56:42.260,2s,George Churchwell,39,7
01:56:44.950,2s,George Churchwell,17,3
01:56:46.720,4s,George Churchwell,35,9
01:56:50.560,6s,George Churchwell,67,13
01:56:56.460,5s,George Churchwell,74,13
01:57:01.530,3s,George Churchwell,40,7
01:57:04.390,2s,George Churchwell,19,4
01:57:06.860,4s,George Churchwell,54,12
01:57:10.470,2s,George Churchwell,28,5
01:57:12.530,3s,George Churchwell,36,7
01:57:16.220,4s,George Churchwell,86,19
01:57:21.040,4s,George Churchwell,68,16
01:57:26.930,8s,George Churchwell,140,27
01:57:34.590,9s,George Churchwell,131,24
01:57:43.220,2s,George Churchwell,51,11
01:57:45.960,4s,George Churchwell,68,15
01:57:50.532,3s,George Churchwell,56,11
01:57:54.010,9s,George Churchwell,124,23
01:58:04.560,18s,George Churchwell,277,48
01:58:22.760,2s,George Churchwell,21,3
01:58:25.060,2s,George Churchwell,27,7
01:58:27.480,2s,George Churchwell,26,6
01:58:30.310,12s,George Churchwell,166,30
01:58:43.410,2s,George Churchwell,37,7
01:58:46.746,4s,George Churchwell,54,9
01:58:50.790,3s,George Churchwell,29,4
01:58:53.750,15s,George Churchwell,234,48
01:59:09.140,2s,George Churchwell,8,2
01:59:11.090,23s,George Churchwell,295,56
01:59:34.890,4s,George Churchwell,28,6
01:59:38.320,7s,George Churchwell,91,16
01:59:45.480,4s,George Churchwell,57,9
01:59:49.190,5s,George Churchwell,93,15
01:59:55.460,3s,George Churchwell,43,9
01:59:58.630,5s,George Churchwell,65,12
02:00:03.750,11s,George Churchwell,204,38
02:00:15.390,2s,George Churchwell,27,6
02:00:18.030,4s,George Churchwell,54,9
02:00:22.510,5s,George Churchwell,69,6
02:00:27.940,5s,George Churchwell,69,12
02:00:33.460,6s,George Churchwell,104,16
02:00:39.840,3s,George Churchwell,29,5
02:00:42.900,3s,George Churchwell,31,7
02:00:45.450,2s,George Churchwell,41,8
02:00:47.990,6s,George Churchwell,94,18
02:00:53.700,6s,George Churchwell,94,16
02:00:59.830,3s,George Churchwell,30,5
02:01:02.450,1s,George Churchwell,2,1
02:01:03.900,4s,George Churchwell,52,9
02:01:07.640,13s,David Mantica--Co-host!!!,166,30
02:01:20.190,3s,George Churchwell,80,15
02:01:23.720,5s,David Mantica--Co-host!!!,80,13
02:01:28.160,0s,George Churchwell,8,2
02:01:28.890,3s,David Mantica--Co-host!!!,44,9
02:01:31.550,13s,George Churchwell,190,41
02:01:45.410,7s,George Churchwell,137,28
02:01:53.420,6s,George Churchwell,103,19
02:01:59.630,2s,George Churchwell,21,4
02:02:01.730,4s,George Churchwell,73,15
02:02:06.170,4s,George Churchwell,49,8
02:02:10.420,3s,George Churchwell,39,8
02:02:13.890,9s,George Churchwell,131,22
02:02:23.260,2s,George Churchwell,30,7
02:02:25.720,2s,George Churchwell,11,2
02:02:27.760,20s,George Churchwell,289,58
02:02:48.010,4s,George Churchwell,67,14
02:02:52.830,8s,George Churchwell,134,27
02:03:00.790,8s,George Churchwell,133,23
02:03:08.770,5s,George Churchwell,72,15
02:03:13.770,5s,George Churchwell,73,13
02:03:18.980,9s,George Churchwell,88,16
02:03:27.910,15s,George Churchwell,186,29
02:03:42.280,14s,George Churchwell,221,44
02:03:57.140,3s,George Churchwell,31,6
02:04:01.290,2s,George Churchwell,13,3
02:04:03.150,14s,George Churchwell,188,40
02:04:17.950,3s,George Churchwell,24,4
02:04:20.290,2s,George Churchwell,20,3
02:04:22.130,1s,George Churchwell,7,2
02:04:24.460,4s,George Churchwell,65,11
02:04:29.100,5s,George Churchwell,89,17
02:04:35.280,4s,George Churchwell,63,11
02:04:39.960,5s,George Churchwell,100,21
02:04:44.930,2s,George Churchwell,2,1
02:04:46.130,1s,George Churchwell,25,6
02:04:47.920,6s,George Churchwell,67,13
02:04:53.640,7s,George Churchwell,99,20
02:05:00.620,3s,George Churchwell,33,7
02:05:03.670,3s,George Churchwell,32,6
02:05:06.420,3s,George Churchwell,42,8
02:05:09.350,2s,George Churchwell,32,6
02:05:12.680,20s,George Churchwell,300,61
02:05:33.110,1s,George Churchwell,8,2
02:05:34.380,2s,George Churchwell,38,8
02:05:37.640,8s,George Churchwell,116,22
02:05:45.880,7s,George Churchwell,119,24
02:05:52.410,12s,George Churchwell,157,33
02:06:04.120,1s,George Churchwell,17,3
02:06:07.480,8s,George Churchwell,116,28
02:06:15.900,4s,George Churchwell,53,12
02:06:19.520,4s,George Churchwell,63,14
02:06:23.700,3s,George Churchwell,43,10
02:06:26.300,1s,George Churchwell,16,3
02:06:28.210,6s,George Churchwell,79,18
02:06:34.960,6s,George Churchwell,82,18
02:06:41.030,3s,George Churchwell,49,8
02:06:45.610,1s,George Churchwell,2,1
02:06:46.890,7s,George Churchwell,93,20
02:06:53.920,2s,George Churchwell,30,6
02:06:56.030,1s,George Churchwell,29,7
02:06:58.020,5s,George Churchwell,99,20
02:07:03.390,7s,George Churchwell,104,19
02:07:10.390,5s,George Churchwell,70,12
02:07:16.020,5s,George Churchwell,72,14
02:07:21.270,7s,George Churchwell,73,13
02:07:28.490,2s,George Churchwell,19,4
02:07:31.040,6s,George Churchwell,65,12
02:07:38.080,2s,George Churchwell,27,5
02:07:40.690,4s,George Churchwell,35,5
02:07:44.700,6s,George Churchwell,75,15
02:07:50.550,6s,George Churchwell,92,20
02:07:57.840,4s,George Churchwell,36,8
02:08:02.020,4s,George Churchwell,44,10
02:08:07.390,3s,George Churchwell,44,8
02:08:10.900,16s,George Churchwell,248,49
02:08:26.420,3s,George Churchwell,28,4
02:08:29.950,8s,George Churchwell,79,20
02:08:38.470,2s,George Churchwell,19,4
02:08:40.250,7s,George Churchwell,95,16
02:08:47.900,5s,George Churchwell,65,15
02:08:52.660,1s,George Churchwell,6,1
02:08:54.140,4s,George Churchwell,46,10
02:08:59.030,9s,George Churchwell,158,31
02:09:08.540,1s,George Churchwell,3,1
02:09:10.140,5s,George Churchwell,60,13
02:09:15.600,7s,George Churchwell,105,22
02:09:23.040,1s,George Churchwell,18,4
02:09:25.380,2s,George Churchwell,17,3
02:09:27.500,7s,George Churchwell,118,24
02:09:37.400,2s,George Churchwell,18,2
02:09:40.460,12s,George Churchwell,202,34
02:09:52.700,7s,George Churchwell,89,17
02:09:59.330,4s,George Churchwell,40,7
02:10:03.680,14s,George Churchwell,213,44
02:10:18.480,3s,George Churchwell,54,13
02:10:21.960,5s,George Churchwell,57,13
02:10:26.840,8s,George Churchwell,77,16
02:10:34.970,2s,George Churchwell,30,6
02:10:37.030,7s,David Mantica--Co-host!!!,138,25
02:10:45.670,1s,George Churchwell,6,1
02:10:46.400,1s,David Mantica--Co-host!!!,5,1
02:10:47.550,2s,George Churchwell,27,6
02:10:50.720,5s,George Churchwell,56,13
02:10:55.000,7s,David Mantica--Co-host!!!,137,28
02:11:03.070,0s,George Churchwell,15,3
02:11:03.480,2s,David Mantica--Co-host!!!,38,8
02:11:07.125,1s,Loyd Thompson,5,1
02:11:08.310,2s,Loyd Thompson,29,7
02:11:10.980,7s,Loyd Thompson,73,14
02:11:18.410,5s,Loyd Thompson,74,12
02:11:23.980,1s,David Mantica--Co-host!!!,5,1
02:11:24.300,5s,Loyd Thompson,55,12
02:11:29.450,1s,George Churchwell,15,3
02:11:32.590,6s,George Churchwell,113,22
02:11:39.290,4s,George Churchwell,78,15
02:11:44.030,4s,George Churchwell,79,15
